SMILES,PubChem_IUPAC_Name,PubChem_Formula,PubChem_Mass,PubChem_Title,PubChem_Description,ChEMBL_ID,ChEMBL_Name,ChEMBL_Formula,ChEMBL_Weight,ChEMBL_Type,ChEMBL_Phase,ChEMBL_Mechanism,ChEMBL_Target,LD50_studies,LC50_studies,other_tox_studies
ClCCN([C@@H](COc1ccccc1)C)Cc1ccccc1,(2R)-N-benzyl-N-(2-chloroethyl)-1-phenoxypropan-2-amine,C18H22ClNO,303.1389920,(2R)-N-benzyl-N-(2-chloroethyl)-1-phenoxypropan-2-amine,,CHEMBL753,PHENOXYBENZAMINE,C18H22ClNO,303.83,Small molecule,4.0,,,0.0,0.0,0.0
Clc1c(N2CC=CC2)ccc([C@@H](C)C(=O)O)c1,"(2R)-2-[3-chloro-4-(2,5-dihydropyrrol-1-yl)phenyl]propanoic acid",C13H14ClNO2,251.0713064,"(R)-2-[3-chloro-4-(2,5-dihydro-pyrrol-1-yl)-phenyl]-propionic acid",,CHEMBL188952,PIRPROFEN,C13H14ClNO2,251.71,Small molecule,4.0,Cyclooxygenase inhibitor,,,,
N1(CCCNCCNCCCNCC1)Cc1ccc(CN2CCCNCCNCCCNCC2)cc1,"1-[[4-(1,4,8,11-tetrazacyclotetradec-1-ylmethyl)phenyl]methyl]-1,4,8,11-tetrazacyclotetradecane",C28H54N8,502.44714376,Plerixafor,,CHEMBL18442,PLERIXAFOR,C28H54N8,502.80,Small molecule,4.0,C-X-C chemokine receptor type 4 partial agonist,,0.0,0.0,0.0
O([C@@H]1C[C@H](O[C@H]2[C@@H](Cc3c(C2=O)c(O)c2c(c3)cc(O[C@@H]3O[C@@H]([C@@H](O)[C@H](O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)C4)C)C3)C)c(c2O)C)[C@H](OC)C(=O)[C@@H](O)[C@H](O)C)O[C@@H]([C@H]1O)C)[C@@H]1O[C@@H]([C@@H](O)[C@H](O[C@@H]2O[C@@H]([C@@H](O)[C@@](O)(C2)C)C)C1)C,"(2S,3S)-2-[(2S,4R,5R,6R)-4-[(2S,4R,5R,6R)-4-[(2S,4S,5R,6R)-4,5-dihydroxy-4,6-dimethyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-3-[(1S,3S,4R)-3,4-dihydroxy-1-methoxy-2-oxopentyl]-6-[(2S,4R,5R,6R)-4-[(2S,4R,5S,6R)-4,5-dihydroxy-6-methyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-8,9-dihydroxy-7-methyl-3,4-dihydro-2H-anthracen-1-one",C52H76O24,1084.47265329,"(2S,3S)-2-[(2S,4R,5R,6R)-4-[(2S,4R,5R,6R)-4-[(2S,4S,5R,6R)-4,5-dihydroxy-4,6-dimethyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-3-[(1S,3S,4R)-3,4-dihydroxy-1-methoxy-2-oxopentyl]-6-[(2S,4R,5R,6R)-4-[(2S,4R,5S,6R)-4,5-dihydroxy-6-methyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-8,9-dihydroxy-7-methyl-3,4-dihydro-2H-anthracen-1-one",,CHEMBL413720,,C52H76O24,1085.16,Small molecule,,,,0.0,0.0,0.0
O1C[C@H]2[C@@H]([C@@H](c3c([C@@H]2O)cc2OCOc2c3)c2cc(OC)c(OC)c(OC)c2)C1=O,"(5R,5aR,8aR,9R)-5-hydroxy-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-8-one",C22H22O8,414.13146766,Podofilox,,CHEMBL61,PODOFILOX,C22H22O8,414.41,Small molecule,4.0,Unknown,,0.0,0.0,0.0
O=C1N[C@@H](CCN)C(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@H](O)C)C(=O)NCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CCCC[C@@H](CC)C)CCN)[C@H](O)C)CCN)C(=O)N[C@@H](CCN)C(=O)N[C@@H](C(=O)N[C@H]1CC(C)C)Cc1ccccc1,"(6R)-N-[(2S)-4-amino-1-[[(2S,3R)-1-[[(2S)-4-amino-1-oxo-1-[[(3S,6S,9S,12S,15R,18S,21S)-6,9,18-tris(2-aminoethyl)-15-benzyl-3-[(1R)-1-hydroxyethyl]-12-(2-methylpropyl)-2,5,8,11,14,17,20-heptaoxo-1,4,7,10,13,16,19-heptazacyclotricos-21-yl]amino]butan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]amino]-1-oxobutan-2-yl]-6-methyloctanamide",C56H98N16O13,1202.74992724,"(6R)-N-[(2S)-4-amino-1-[[(2S,3R)-1-[[(2S)-4-amino-1-oxo-1-[[(3S,6S,9S,12S,15R,18S,21S)-6,9,18-tris(2-aminoethyl)-15-benzyl-3-[(1R)-1-hydroxyethyl]-12-(2-methylpropyl)-2,5,8,11,14,17,20-heptaoxo-1,4,7,10,13,16,19-heptazacyclotricos-21-yl]amino]butan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]amino]-1-oxobutan-2-yl]-6-methyloctanamide",,CHEMBL373756,,C56H98N16O13,1203.50,Small molecule,,,,0.0,0.0,0.0
S(=O)(=O)(O)c1c(cccc1)C=C,2-ethenylbenzenesulfonic acid,C8H8O3S,184.01941529,2-Styrenesulfonic acid,,,,,,,,,,,,
Clc1cc2N[C@H](N(S(=O)(=O)c2cc1S(=O)(=O)N)C)CSCC(F)(F)F,"(3R)-6-chloro-2-methyl-1,1-dioxo-3-(2,2,2-trifluoroethylsulfanylmethyl)-3,4-dihydro-1lambda6,2,4-benzothiadiazine-7-sulfonamide",C11H13ClF3N3O4S3,438.9708816,"6-chloro-2-methyl-3-{[(2,2,2-trifluoroethyl)sulfanyl]methyl}-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",,CHEMBL1587,POLYTHIAZIDE,C11H13ClF3N3O4S3,439.89,Small molecule,4.0,Thiazide-sensitive sodium-chloride cotransporter inhibitor,,,,
O([C@@H](c1c2[nH]c(c1C)/C=C/1\N=C(C(=C1C)CCC(=O)O)/C=C\1/N=C(/C=c/3\[nH]/c(=C\2)/c(c3[C@H](O)C)C)C(=C1CCC(=O)O)C)C)[C@@H](c1c(/c/2=C/c3[nH]c(c(c3[C@H](O)C)C)/C=C/3\N=C(C(=C3C)CCC(=O)O)/C=C/3\N=C(/C=c/1\[nH]2)C(=C3CCC(=O)O)C)C)C,,,,,,,,,,,,,,,,
Fc1c([C@@]2(OC[C@H](C2)COc2ccc(N3CCN(CC3)c3ccc(n4c(=O)n(nc4)[C@H]([C@@H](O)C)CC)cc3)cc2)Cn2ncnc2)ccc(F)c1,"4-[4-[4-[4-[[(3R,5R)-5-(2,4-difluorophenyl)-5-(1,2,4-triazol-1-ylmethyl)oxolan-3-yl]methoxy]phenyl]piperazin-1-yl]phenyl]-2-[(2S,3S)-2-hydroxypentan-3-yl]-1,2,4-triazol-3-one",C37H42F2N8O4,700.32970817,Posaconazole,,CHEMBL199710,,C37H42F2N8O4,700.79,Small molecule,,,,0.0,0.0,0.0
O[C@H]1[C@@]23[C@H](N(c4c3cccc4)C)[C@@H]3N([C@@H]([C@H]1[C@@H](C3)[C@@H](CC)C=O)C2)CCC,,,,,,,,,,,,,,,,
S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(C(=O)C1=O)CC)c1ccccc1,"(2S,5R,6R)-6-[[(2R)-2-[(4-ethyl-2,3-dioxopiperazine-1-carbonyl)amino]-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C23H27N5O7S,517.16311939,Piperacillin,,CHEMBL702,PIPERACILLIN,C23H27N5O7S,517.56,Small molecule,4.0,,,0.0,0.0,0.0
N1CCNCC1,piperazine,C4H10N2,86.084398327,Piperazine,,CHEMBL1412,PIPERAZINE,C4H10N2,86.14,Small molecule,4.0,,,0.0,0.0,0.0
BrCCC(=O)N1CCN(CC1)C(=O)CCBr,3-bromo-1-[4-(3-bromopropanoyl)piperazin-1-yl]propan-1-one,C10H16Br2N2O2,355.95580,Pipobroman,,CHEMBL1585,PIPOBROMAN,C10H16Br2N2O2,356.06,Small molecule,4.0,DNA inhibitor,,0.0,0.0,0.0
S1c2c(N(CCCN3CC[C@@H](CC3)CCO)c3c1cccc3)cc(S(=O)(=O)N(C)C)cc2,"10-[3-[4-(2-hydroxyethyl)piperidin-1-yl]propyl]-N,N-dimethylphenothiazine-2-sulfonamide",C24H33N3O3S2,475.19633427,Pipotiazine,,CHEMBL398880,PIPOTIAZINE,C24H33N3O3S2,475.68,Small molecule,,,,0.0,0.0,0.0
O([C@H]1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)c(OC)ccc2)C(=O)CO)[C@H]1O[C@@H]([C@@H](O[C@H]2OCCCC2)[C@H](N)C1)C,,,,,,CHEMBL2354444,PIRARUBICIN,C32H37NO12,627.64,Small molecule,3.0,,,,,
Clc1ccc(c2c(nn(c2)c2ccc(F)cc2)CC(=O)O)cc1,2-[4-(4-chlorophenyl)-1-(4-fluorophenyl)pyrazol-3-yl]acetic acid,C17H12ClFN2O2,330.0571335,Pirazolac,,CHEMBL249446,PIRAZOLAC,C17H12ClFN2O2,330.75,Small molecule,2.0,,,0.0,0.0,0.0
O[C@@H](CNC(C)(C)C)c1nc(c(O)cc1)CO,6-[(1S)-2-(tert-butylamino)-1-hydroxyethyl]-2-(hydroxymethyl)pyridin-3-ol,C12H20N2O3,240.14739250,(S)-Pirbuterol,,CHEMBL1094966,PIRBUTEROL,C12H20N2O3,240.30,Small molecule,4.0,,,,,
S(=O)(=O)(N)c1c(Oc2ccccc2)c(N2CCCC2)cc(c1)C(=O)O,4-phenoxy-3-pyrrolidin-1-yl-5-sulfamoylbenzoic acid,C17H18N2O5S,362.09364285,Piretanide,,CHEMBL349803,PIRETANIDE,C17H18N2O5S,362.41,Small molecule,4.0,,,0.0,0.0,0.0
O1c2cc(CN3CCN(CC3)c3ncccn3)ccc2OC1,"2-[4-(1,3-benzodioxol-5-ylmethyl)piperazin-1-yl]pyrimidine",C16H18N4O2,298.14297583,Piribedil,,CHEMBL1256997,PIRIBEDIL ,C20H22N4O6,414.42,Small molecule,,,,0.0,0.0,0.0
O(c1c(Cc2c(c3c(nc2)nc(nc3N)N)C)cc(OC)cc1)C,"6-[(2,5-dimethoxyphenyl)methyl]-5-methylpyrido[2,3-d]pyrimidine-2,4-diamine",C17H19N5O2,325.15387487,Piritrexim,,CHEMBL7492,PIRITREXIM,C17H19N5O2,325.37,Small molecule,2.0,Dihydrofolate reductase inhibitor,,0.0,0.0,0.0
O=N/C=c\1/n(cccc1)C,,,,,,CHEMBL14577,PRALIDOXIME IODIDE,C7H9IN2O,264.07,Small molecule,2.0,,,,,
SC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)CS)CC(=O)N)[C@H](O)C)C)[C@H](O)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N1[C@@H](CCC1)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1[C@@H](CCC1)C(=O)N1[C@@H](CCC1)C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N)CC(C)C)[C@H](CC)C)Cc1ccccc1)CC(=O)N)CC(=O)N)CO)CO)Cc1[nH]cnc1)C(C)C)CC(C)C)Cc1ccccc1)CC(=O)N)C)CCC(=O)N)[C@H](O)C)C,"(2S)-N-[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-4-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-4-amino-1-[[(2S)-4-amino-1-[[(2S)-1-[[2-[(2S)-2-[[(2S,3S)-1-[[(2S)-1-[(2S)-2-[(2S)-2-[[(2S,3R)-1-[[(2S)-4-amino-1-[[(2S)-1-[[2-[[(2S)-1-[[(2S)-4-amino-1-[[(2S,3R)-1-[[(2S)-1-amino-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-2-oxoethyl]amino]-3-methyl-1-oxobutan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]carbamoyl]pyrrolidine-1-carbonyl]pyrrolidin-1-yl]-4-methyl-1-oxopentan-2-yl]amino]-3-methyl-1-oxopentan-2-yl]carbamoyl]pyrrolidin-1-yl]-2-oxoethyl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-5-carbamimidamido-1-oxopentan-2-yl]-2-[[(2S,3R)-2-[[(2S)-2-[[(2R)-2-[[(2S,3R)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S)-4-amino-2-[[(2R)-2-[[(2S)-2,6-diaminohexanoyl]amino]-3-sulfanylpropanoyl]amino]-4-oxobutanoyl]amino]-3-hydroxybutanoyl]amino]propanoyl]amino]-3-hydroxybutanoyl]amino]-3-sulfanylpropanoyl]amino]propanoyl]amino]-3-hydroxybutanoyl]amino]pentanediamide",C171H269N51O53S2,3949.9396798,Pramlintide acetate hydrate,,,,,,,,,,,,
O(CCCCc1ccccc1)c1ccc(cc1)C(=O)Nc1cc2oc(cc(=O)c2cc1)c1n[nH]nn1,N-[4-oxo-2-(2H-tetrazol-5-yl)chromen-7-yl]-4-(4-phenylbutoxy)benzamide,C27H23N5O4,481.17500423,N-[4-oxo-2-(2H-tetrazol-5-yl)chromen-7-yl]-4-(4-phenylbutoxy)benzamide,,CHEMBL1085767,,C27H23N5O4,481.51,Small molecule,,,,0.0,0.0,0.0
Clc1cc2c(N(CC3CC3)C(=O)CN=C2c2ccccc2)cc1,"7-chloro-1-(cyclopropylmethyl)-5-phenyl-3H-1,4-benzodiazepin-2-one",C19H17ClN2O,324.1029409,Prazepam,,CHEMBL969,PRAZEPAM,C19H17ClN2O,324.81,Small molecule,4.0,GABA-A receptor; anion channel positive allosteric modulator,,0.0,0.0,0.0
O=C(N1C[C@@H]2N(CCc3c2cccc3)C(=O)C1)C1CCCCC1,"(11bR)-2-(cyclohexanecarbonyl)-3,6,7,11b-tetrahydro-1H-pyrazino[2,1-a]isoquinolin-4-one",C19H24N2O2,312.183778013,(R)-Praziquantel,,CHEMBL976,PRAZIQUANTEL,C19H24N2O2,312.41,Small molecule,4.0,Voltage-activated calcium channel beta 1 subunit blocker,,0.0,0.0,0.0
O=C(N1CCN(CC1)c1nc2c(c(n1)N)cc(OC)c(OC)c2)c1occc1,"[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl]-(furan-2-yl)methanone",C19H21N5O4,383.15935417,Prazosin,,CHEMBL2,PRAZOSIN,C19H21N5O4,383.41,Small molecule,4.0,,,0.0,0.0,0.0
O([C@]1([C@@]2([C@H]([C@H]3[C@H]([C@@H](O)C2)[C@@]2(C(=CC(=O)C=C2)CC3)C)CC1)C)C(=O)COC(=O)CC)C(=O)OCC,"[2-[(8S,9S,10R,11S,13S,14S,17R)-17-ethoxycarbonyloxy-11-hydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl]-2-oxoethyl] propanoate",C27H36O8,488.24101810,Prednicarbate,,CHEMBL1200386,PREDNICARBATE,C27H36O8,488.58,Small molecule,4.0,Glucocorticoid receptor agonist,,0.0,0.0,0.0
O=C(Nc1c(cccc1)C)[C@H](NCCC)C,(2R)-N-(2-methylphenyl)-2-(propylamino)propanamide,C13H20N2O,220.157563266,"Propanamide, N-(2-methylphenyl)-2-(propylamino)-, (R)-",,CHEMBL1194,PRILOCAINE,C13H20N2O,220.32,Small molecule,4.0,Sodium channel alpha subunit blocker,,,,
O(c1cc(N[C@@H](CCCN)C)c2ncccc2c1)C,"(4R)-4-N-(6-methoxyquinolin-8-yl)pentane-1,4-diamine",C15H21N3O,259.168462302,"Quinoline, 8-(4-amino-1-methylbutylamino)-6-methoxy-, d-",,CHEMBL506,PRIMAQUINE,C15H21N3O,259.35,Small molecule,4.0,,,0.0,0.0,0.0
S(c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)C(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)(C)C,,,,,,CHEMBL608,PROBUCOL,C31H48O2S2,516.86,Small molecule,4.0,ATP-binding cassette sub-family A member 1 inhibitor,,,,
o1c(O)c([C@H](CC)c2ccccc2)c(=O)c2c1cccc2,4-hydroxy-3-[(1R)-1-phenylpropyl]chromen-2-one,C18H16O3,280.109944368,(R)-Phenprocoumon,,CHEMBL2079628,,C18H16O3,280.32,Small molecule,,,,0.0,0.0,0.0
O=C1N(N(C(=O)[C@H]1CCCC)c1ccccc1)c1ccccc1,"4-butyl-1,2-diphenylpyrazolidine-3,5-dione",C19H20N2O2,308.152477885,Phenylbutazone,,CHEMBL101,PHENYLBUTAZONE,C19H20N2O2,308.38,Small molecule,4.0,Cyclooxygenase inhibitor,,0.0,0.0,0.0
O=C1C(=C(C(=O)c2c1cccc2)C)C/C=C(/CCC[C@H](CCC[C@@H](CCCC(C)C)C)C)\C,,,,,,CHEMBL1550,PHYTONADIONE,C31H46O2,450.71,Small molecule,4.0,,,,,
Oc1c(N(=O)=O)cc(N(=O)=O)cc1N(=O)=O,"2,4,6-trinitrophenol",C6H3N3O7,228.99709944,Picric Acid,,CHEMBL108541,TRINITROPHENOL,C6H3N3O7,229.10,Small molecule,-1.0,,,0.0,0.0,0.0
O1C[C@@H]([C@H](CC)C1=O)Cc1n(cnc1)C,"(3S,4R)-3-ethyl-4-[(3-methylimidazol-4-yl)methyl]oxolan-2-one",C11H16N2O2,208.121177757,Pilocarpine,,CHEMBL550,PILOCARPINE,C11H16N2O2,208.26,Small molecule,4.0,Muscarinic acetylcholine receptor M3 agonist,,0.0,0.0,0.0
Cl[C@@H]1[C@H](OC)C[C@@H](CC1)/C=C(/[C@H]1OC(=O)[C@H]2N(C(=O)C(=O)[C@@]3(O[C@@H]([C@@H](OC)C[C@H]3C)[C@@H](OC)C[C@H](C/C(=C/[C@H](C(=O)C[C@H](O)[C@H]1C)CC)/C)C)O)CCCC2)\C,,,,,,CHEMBL1200686,PIMECROLIMUS,C43H68ClNO11,810.47,Small molecule,4.0,FK506-binding protein 1A inhibitor,,,,
N(=C(\Nc1ccncc1)/NC#N)/[C@@H](C(C)(C)C)C,,,,,,CHEMBL1159,PINACIDIL ANHYDROUS,C13H19N5,245.33,Small molecule,4.0,,,,,
O(C[C@@H](O)CNC(C)C)c1c2c([nH]cc2)ccc1,(2S)-1-(1H-indol-4-yloxy)-3-(propan-2-ylamino)propan-2-ol,C14H20N2O2,248.152477885,(-)-Pindolol,,CHEMBL500,PINDOLOL,C14H20N2O2,248.33,Small molecule,4.0,Beta-1 adrenergic receptor partial agonist,,0.0,0.0,0.0
S1[C@@H](Cc2ccc(OCCc3ncc(CC)cc3)cc2)C(=O)NC1=O,"(5S)-5-[[4-[2-(5-ethylpyridin-2-yl)ethoxy]phenyl]methyl]-1,3-thiazolidine-2,4-dione",C19H20N2O3S,356.11946368,"Pioglitazone, (S)-",,CHEMBL595,PIOGLITAZONE,C19H20N2O3S,356.45,Small molecule,4.0,,,0.0,0.0,0.0
O([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)C[C@H](OC(=O)C)[C@@H](N3CC[N+](CC3)(C)C)C4)C)CC2)C[C@@H]1N1CC[N+](CC1)(C)C)C)C(=O)C,"[(2S,3S,5S,8R,9S,10S,13S,14S,16S,17R)-17-acetyloxy-2,16-bis(4,4-dimethylpiperazin-4-ium-1-yl)-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate",C35H62N4O4+2,602.47710647,Pipecuronium,,CHEMBL1200722,PIPECURONIUM BROMIDE,C35H62Br2N4O4,762.71,Small molecule,4.0,Muscle-type nicotinic acetylcholine receptor antagonist,,0.0,0.0,0.0
O(CC[N+](C(C)C)(C(C)C)C)C(=O)[C@H]1c2c(Oc3c1cccc3)cccc2,methyl-di(propan-2-yl)-[2-(9H-xanthene-9-carbonyloxy)ethyl]azanium,C23H30NO3+,368.22256882,Propantheline,,CHEMBL1240,PROPANTHELINE BROMIDE,C23H30BrNO3,448.40,Small molecule,4.0,Muscarinic acetylcholine receptor M3 antagonist,,0.0,0.0,0.0
O(CCN(CC)CC)C(=O)c1cc(N)c(OCCC)cc1,2-(diethylamino)ethyl 3-amino-4-propoxybenzoate,C16H26N2O3,294.19434270,Proparacaine,,CHEMBL1196,PROPARACAINE,C16H26N2O3,294.39,Small molecule,4.0,,,0.0,0.0,0.0
S1c2c(N(C[C@H](N(C)C)C)c3c1cccc3)cc(cc2)C(=O)CC,1-[10-[(2R)-2-(dimethylamino)propyl]phenothiazin-2-yl]propan-1-one,C20H24N2OS,340.16093457,(R)-Propiomazine,,CHEMBL252103,(R)-PROPIOMAZINE,C20H24N2OS,340.49,Small molecule,,,,0.0,0.0,0.0
O([C@@]([C@@H](CN(C)C)C)(Cc1ccccc1)c1ccccc1)C(=O)CC,"[(2R,3R)-4-(dimethylamino)-3-methyl-1,2-diphenylbutan-2-yl] propanoate",C22H29NO2,339.219829168,"Propoxyphene, (R,R)-",,CHEMBL300117,,C22H29NO2,339.48,Small molecule,,,,0.0,0.0,0.0
O(C[C@@H](O)CNC(C)C)c1c2c(ccc1)cccc2,(2S)-1-naphthalen-1-yloxy-3-(propan-2-ylamino)propan-2-ol,C16H21NO2,259.157228913,1-(Isopropylamino)-3-(1-naphthyloxy)-2-propanol,,CHEMBL27,PROPRANOLOL,C16H21NO2,259.35,Small molecule,4.0,,,0.0,0.0,0.0
Ic1cn(CC(=O)OCCC)cc(I)c1=O,"propyl 2-(3,5-diiodo-4-oxopyridin-1-yl)acetate",C10H11I2NO3,446.88284,Propyliodone,,CHEMBL1200821,PROPYLIODONE,C10H11I2NO3,447.01,Small molecule,4.0,,,0.0,0.0,0.0
O=C(N1[C@@H](CCC1)C(=O)N)[C@@H](NC(=O)[C@H]1NC(=O)CC1)Cc1[nH]cnc1,(2S)-N-[(2S)-1-[(2S)-2-carbamoylpyrrolidin-1-yl]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]-5-oxopyrrolidine-2-carboxamide,C16H22N6O4,362.17025320,Protirelin,,CHEMBL302562,,C16H22N6O4,362.39,Protein,,,,0.0,0.0,0.0
N(CCC[C@H]1c2c(C=Cc3c1cccc3)cccc2)C,"N-methyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,9,11,13-heptaenyl)propan-1-amine",C19H21N,263.167399674,Protriptyline,,CHEMBL668,PROTRIPTYLINE,C19H21N,263.38,Small molecule,4.0,,,0.0,0.0,0.0
O[C@H]([C@@H](NC)C)c1ccccc1,"(1S,2S)-2-(methylamino)-1-phenylpropan-1-ol",C10H15NO,165.115364102,Pseudoephedrine,,CHEMBL279157,RACEPHEDRINE,C10H15NO,165.24,Small molecule,-1.0,,,0.0,0.0,0.0
n1ccccc1,pyridine,C5H5N,79.042199164,Pyridine,,CHEMBL266158,PYRIDINE,C5H5N,79.10,Small molecule,,,,0.0,0.0,0.0
O=C(NCCN(CC)CC)c1ccc(N)cc1,4-amino-N-[2-(diethylamino)ethyl]benzamide,C13H21N3O,235.168462302,Procainamide,,CHEMBL605,PROCAINAMIDE HYDROCHLORIDE,C13H22ClN3O,271.79,Small molecule,4.0,Sodium channel alpha subunit blocker,,0.0,0.0,0.0
O(CCN(CC)CC)C(=O)c1ccc(N)cc1,2-(diethylamino)ethyl 4-aminobenzoate,C13H20N2O2,236.152477885,Procaine,,CHEMBL569,PROCAINE,C13H20N2O2,236.31,Small molecule,4.0,,,0.0,0.0,0.0
O=C(NC(C)C)c1ccc(CNNC)cc1,4-[(2-methylhydrazinyl)methyl]-N-propan-2-ylbenzamide,C12H19N3O,221.152812238,Procarbazine,,CHEMBL1321,PROCARBAZINE,C12H19N3O,221.30,Small molecule,4.0,,,0.0,0.0,0.0
Clc1cc2N(CCCN3CCN(CC3)C)c3c(Sc2cc1)cccc3,2-chloro-10-[3-(4-methylpiperazin-1-yl)propyl]phenothiazine,C20H24ClN3S,373.1379466,Prochlorperazine,,CHEMBL728,PROCHLORPERAZINE,C20H24ClN3S,373.95,Small molecule,4.0,Dopamine D2 receptor antagonist,,0.0,0.0,0.0
O[C@@](C1CCCCC1)(CCN1CCCC1)c1ccccc1,(1R)-1-cyclohexyl-1-phenyl-3-pyrrolidin-1-ylpropan-1-ol,C19H29NO,287.224914549,(R)-Procyclidine,,CHEMBL86715,PROCYCLIDINE,C19H29NO,287.45,Small molecule,4.0,,,0.0,0.0,0.0
Clc1ccc(/C(=C\2/C=C(F)C=CC2=O)/NCCCC(=O)N)cc1,,,,,,,,,,,,,,,,
O=C([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)C,"(8S,9S,10R,13S,14S,17S)-17-acetyl-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",C21H30O2,314.224580195,Progesterone,,CHEMBL103,PROGESTERONE,C21H30O2,314.47,Small molecule,4.0,Progesterone receptor agonist,,0.0,0.0,0.0
S1c2c(N(CCCN(C)C)c3c1cccc3)cccc2,"N,N-dimethyl-3-phenothiazin-10-ylpropan-1-amine",C17H20N2S,284.13471982,Promazine,,CHEMBL564,PROMAZINE,C17H20N2S,284.43,Small molecule,4.0,,,0.0,0.0,0.0
S1c2c(N(C[C@H](N(C)C)C)c3c1cccc3)cccc2,"(2R)-N,N-dimethyl-1-phenothiazin-10-ylpropan-2-amine",C17H20N2S,284.13471982,(+)-Promethazine,,CHEMBL643,PROMETHAZINE,C17H20N2S,284.43,Small molecule,4.0,,,0.0,0.0,0.0
